player_index,per90_goals,per90_assists,per90_xg_shot,per90_xg_assist,per90_shots,per90_head_shots,per90_received_pass,per90_passes,per90_forward_passes,per90_back_passes,per90_lateral_passes,per90_long_passes,per90_smart_passes,per90_progressive_passes,per90_passes_to_final_third,per90_key_passes,per90_through_passes,per90_crosses,per90_shot_assists,rate_successful_passes,rate_successful_progressive_passes,per90_dribbles,per90_progressive_run,per90_accelerations,rate_successful_dribbles,per90_touch_in_box,per90_losses,per90_own_half_losses,per90_dangerous_own_half_losses,per90_recoveries,per90_opponent_half_recoveries,per90_dangerous_opponent_half_recoveries,per90_interceptions,per90_clearances,per90_shots_blocked,per90_defensive_duels,per90_offensive_duels,per90_aerial_duels,per90_pressing_duels,per90_loose_ball_duels,per90_sliding_tackles,per90_dribbles_against,rate_defensive_duels_won,rate_offensive_duels_won,rate_aerial_duels_won,per90_fouls,per90_fouls_suffered,per90_yellow_cards
11,0.42180380842562,0.7676249545450016,0.5212156394905594,1.0654037277654993,1.0455623304575,-0.4985698607234349,0.246118613448162,0.06598279256265728,-0.4627814743383602,1.0080870558548576,-0.16489397323126917,-0.72861027395251865,0.9508865173679756,-0.2933049827223901,-0.1845950020602215,1.0463039969615486,1.048712712513867,0.6595381675629882,1.1819825203674987,-0.26193571252443215,0.45625970108688224,1.0647008671667495,1.5155695852879234,1.0774174375601238,-0.18456326016962424,0.7255530840145512,0.4636507958982818,-0.6821537517709946,-0.7153271590355764,-0.8791928370029986,0.09884317521016028,0.6589424420514773,-1.0222858492942977,-1.0049142331537524,-1.0303173053422523,0.2158879295803551,1.3324990543504225,-0.6710294138400523,0.4368364701594918,-0.16905236781650904,-0.28620323707371426,-0.24044826915261036,-0.407381161885757,-0.2671878514148347,-1.2436223592836244,0.7508203447407434,1.1527652535838218,-0.32887450454265044
12,-0.3467133519680242,0.9912444371124992,-0.6330516508524986,0.958365279927498,-0.6049953802975013,-1.0976738079550008,2.4074415116999934,2.3004617512499985,1.5839602874750065,2.0241676742499988,1.6702224054250034,0.44675095833249967,0.6112484755299988,1.8356771557249971,1.2496827088800004,1.4215976494124996,0.94204602164,1.1571131404200017,1.0237207745425003,0.8867407241199988,1.022378947547498,-0.581753886592499,-0.24767868368785984,-0.5049902656654995,-0.1956383302629174,0.4851467559499994,0.1835470142528015,0.5034758265841957,-0.019479326744618473,0.5552302817100006,0.7229686182650009,0.2817133772024455,0.6060026959449984,0.07911804274903973,-0.11377529018167486,-0.09288395377000984,-0.8829595865500014,-0.9840596624425,-0.4637590629174992,-0.8345833292574996,-0.2921186425119547,0.3500066350427753,-0.03651796971107297,-0.09742394220438268,-0.3160018502898006,-0.8940402281600012,-0.8650955332674991,0.0981375171151508
13,-0.7042323828199988,-0.05763899232333242,-0.8610072172024995,-0.22527865731630117,-1.204582144974999,-0.8285849043575032,0.5320763576574997,0.6044252464924987,0.7574441411349995,0.21025386100771723,0.375211849171999,0.2067270221838968,0.02923176735770424,0.8583194766800032,0.2476860014179724,-0.08927548043516634,-0.10711444106707996,0.872536672075,-0.17971708699143504,0.34776128344926643,0.3544278859012876,-0.49080745568999823,-0.4346166056662367,-0.5284159295474002,-0.0647545072911004,-0.7691074746224998,-0.4329756394854643,0.08196880541752612,0.12226456571935725,0.3556617341162491,-0.4256351037361647,-0.5400498865441072,0.5310866811987494,0.6394808571874997,0.08957546563962682,0.15116450364837514,-0.8192865137874993,-0.5467432639324992,-0.6174634198797497,-0.9613297001074956,-0.30625471857293707,0.3327902408513373,-0.1586370332709048,0.4213540634907648,0.8286255203300013,0.4152790342409989,-0.18673398213162787,0.46433603950919977
14,-0.24714109459054737,-0.37665051920516696,-0.6235452962843251,-0.7215095369110999,-0.83685673870125,0.3749588471917563,1.5435737879749956,1.5954061231250003,1.544665537455,-0.4417240919414147,1.8596434522249967,0.24430353017778303,-0.26790699459248907,1.0338546295849993,0.882617341189501,-0.8344700635975016,-0.7102807153096481,-0.6744433922787515,-0.887572471194998,1.6699479017574992,0.37730872770803736,-1.1304733917424994,-0.3596658347921146,-0.4233476571853055,0.5893516296582691,-0.6417856340934999,-1.3167920964724988,0.2279508060918451,0.6539951643376261,0.9424962657750012,0.03462599248356751,-0.24748734863473135,0.6057628701403946,0.850118757927501,1.0766810177650004,-0.573661492771852,-1.2828552898650003,-0.24118372483602543,-0.458035980840252,-1.0661425491114966,-0.19680136593730535,-0.3789270388994271,0.6346456337360488,0.7071284870782347,1.3042381053825027,-0.8645403708559783,-1.3901717108899994,-0.4016766337510531
15,-0.14548305845729737,-0.8843810345874987,-0.3593936070036643,-1.3087562907799997,-0.6814603259342515,1.048586551932852,-0.05290038114830712,0.07698575293725507,0.35424391171290764,-1.6192801391967504,0.5262091107764378,0.4960369839827366,-0.9620027679002494,-0.041279241847524614,-0.09371649915211996,-1.4112902572674986,-1.033212005286426,-1.772518821367497,-1.5202655847700042,1.0908761397232525,-0.18730222598312735,-1.8345051387724975,-0.9715495514062252,-1.1067852916292504,0.6491385443966068,-0.6161296375777258,-1.5398674664787535,0.029176641007915102,0.6795700605659496,0.7337349484982537,-1.065826142942841,-0.8260616852209022,0.7170816460591487,1.1415280250975004,1.0713165818424977,-0.9428693085293862,-1.5620255561649974,0.20655652210978995,-0.3589662311617922,-0.7523725143904108,0.5415218335841573,-0.7023592552365495,0.65132279804284,0.32219550772278427,0.6659428076860441,-0.5620885074582929,-1.530371066255005,0.7137118324506253
16,-0.6489235596447491,-0.8065205335450009,-0.5849940965420214,-1.196198658800002,-0.9188680562175,0.5642862871036082,0.2423468742534265,0.3992928655142496,0.7774269529800002,-1.164392354105002,0.7400817525724996,1.1654696792699974,-1.0141891255975004,0.3965624162234368,0.3205444139220956,-1.287563321342497,-0.7288857321795544,-1.214416161962502,-1.4475587356675037,0.8409185758974995,-0.28296612883662253,-1.4887974789599958,-0.7139275347717514,-0.6392554362524767,-0.1492113669248906,-0.7734337647710021,-1.0515722766324995,0.5546347381301251,1.0922929081775006,1.0245896998899982,-0.9010646326517469,-0.6612108048835234,0.8362569372100013,1.117470566574999,1.2523072622024989,-0.9139435333507996,-1.3239187599050022,0.1844435697597472,-0.36931710694284986,-0.8666562867127503,-0.31699853010892615,-0.5923428675287494,0.7873064182882495,-0.04716884623992058,1.4126290117474964,-0.4984347087114778,-0.8385597253621613,0.08902487328237448
17,-0.6064882559075004,-0.7656951365050005,-0.715368939315,-1.072905165649998,-1.2494964055149975,0.06095519356827227,0.6421127451275006,0.8147497723400007,1.3418946382249972,-1.5407739375250018,1.0187545703674998,1.0432975606075017,-0.8398948093700013,0.9132515660274978,0.4521496981397511,-1.1360188057749996,-0.0961047654104252,-1.4902859470500025,-1.3015311662099964,1.006338042122502,0.07536309259518513,-1.2830835028149996,-0.6263272998260002,-0.997829143565,1.1462550900525,-0.8670700246450013,-1.0507913862575018,0.7380189039493994,1.1942301283150003,1.370418947024995,-0.8683824652124977,-0.6529309871793008,1.1815058476499969,1.2163420125300028,1.3773654509975009,-0.5603382899104997,-1.2704696192524982,0.4631118757037498,-0.7152737499350009,-0.8773268434900002,0.38763786609839185,-0.5587889224700001,0.7621775292324993,0.8868304208400002,1.0831054955824997,-0.5206418579956501,-1.577022658740005,0.26017764124929343
18,0.05764792904075213,0.8205720660075004,-0.0868636433975148,1.414300219609999,0.47817063527295,-1.0337531295549989,2.2676620539750045,2.1414980656249942,1.611548198750003,0.8410855874150007,1.829221111525002,1.610450332275005,1.5477481020749977,1.8781514908749992,3.1496853754999945,0.9022677700899988,1.9955560833749963,0.3054087797577745,1.574295824875001,0.7286143276625,1.1844664684000006,0.8096531218699985,0.4752567059627753,0.2424644021063604,0.3742339154847472,-0.5002893887582347,0.6916205981212521,0.06561679923808263,0.12810989593745734,0.011819087442811797,0.9403407376974998,0.9197953570892492,-0.6140001414715013,-0.8662834357149999,-0.4738539153451005,0.13800171644065226,0.8999107618574984,-1.120598092499998,-0.02823718881751675,0.03747793766544252,1.6346537818299984,0.08563800135067344,0.09563760033457716,0.5822641782293996,-0.7619051459147487,0.07264540553788562,0.9833005763650003,0.7197146464431999
19,-0.31270945741720485,0.153992069783115,-0.2494309965898692,0.2853732471851841,-0.1943513735738398,-0.6603897437990845,-0.7639672938884735,-0.7396640727369607,-0.5709320870469502,0.2456858945499955,-0.9227218119202502,-0.5764554113048423,-0.16006484039002425,-0.3155684363504267,-0.7252064455622365,0.46597774989093493,-0.3540059086002374,0.8170993453908509,0.37115797433992254,-0.6840395070901653,-0.5267388565022607,0.6433418525342502,0.057840836777253046,0.3298541717895978,-0.1569070556009622,0.19622301969601288,0.07015414080833256,-0.08956717001017762,-0.20812723509129483,-0.31617595619123734,0.11436714128853,-0.053077482980171536,-0.200331883685366,-0.27555720882780255,-0.2574304872123685,0.8015107661534819,0.36312609049910705,-0.006052655714893752,0.059154843429527475,0.07395214336635475,0.40750030827219946,0.7079750679665017,-0.2902066743144345,-0.07437396685103978,-0.26277235572803304,0.07471227970147516,-0.0023537656815750176,-0.3251330942939663
20,0.4266527269061746,0.9722448890149996,0.31833221029585057,1.3885772612774998,0.836013000707498,-0.819592843255002,1.303691455850002,1.0763258323549996,0.2121207868798502,2.042533624825,0.7521172452049997,0.2582935606866621,1.091221948835002,0.09834467553522352,0.47521814316000083,1.2011014726824991,1.431326684400001,0.6755766438549998,1.580120630850005,0.6494685252425004,0.9467159171174988,0.4161551676975007,1.5628553426550036,1.693480521939999,0.25194696831066266,0.33402588931124966,-0.080934458380729,-1.1065510731325012,-0.8229119952650017,-0.8231202098100021,-0.11089577085561952,0.22381497010470447,-1.1338398103299996,-1.2204891067875003,-0.99329014331250165,-0.8082569589174996,0.7105634161350016,-0.991480539727501,-0.20872266283840543,-0.04096360805009007,-0.12097447668113144,-0.7326210351925002,-0.317619259348319,-0.3778532767428224,-1.5147431547174963,-0.8654438549524983,0.13501820876526455,-0.510182063372876
21,0.5276959896456265,0.8064404825550024,0.7139558698054983,1.268530178600001,0.7073942629310511,0.19936734794023483,0.41566573961287406,0.22057339212518473,-0.3294135344120726,0.8432300020690007,0.08390208459043244,-0.16349031781194723,0.9853606099800012,-0.05037725537488723,-0.09642562513349208,1.2174362129350016,1.1368785120429998,1.434328463642005,1.211658207922501,-0.6419032159376246,0.4003616639308129,0.7737364162325003,0.44237561397753433,0.2350188802681284,-0.2521807500749421,1.052787525664998,0.5761069431680653,-0.681843865449244,-0.7050723030806987,-0.9344936199399984,-0.2521625835772423,0.5854697519784,-0.9880452999125,-1.2034337660900007,-0.9412778188949972,-0.8435589587233782,0.5952060120932486,-0.20595473659967956,0.20742719867652368,0.45457575085549934,-0.9303120325416986,-0.8759269373926742,-0.4163329645852832,-0.20298441250100252,-0.2095334379266296,-0.19327118214456748,0.7215625741550504,-0.1240457248914942
22,0.14885840298350264,0.7438979605475001,0.11101011320470495,1.1013505701800013,0.530471668645877,-0.9282734320905484,1.0280297865424977,0.912812900657501,0.5293929186923498,0.9379356053178216,0.5664251547222006,0.2326548933389372,1.083659679372501,0.648330191049449,0.9180338818714986,0.9295547632752515,1.3867217403560017,0.6906570603135996,1.1365623860499985,0.009501718788531012,0.7166211672300256,0.9060626328787248,0.23774394516617836,0.2615022312862342,-0.047155206285170045,0.2087670995944053,0.3564125239852802,-0.1646290175284899,-0.2146733362177559,-0.18491062489688212,0.9615450553174484,1.0858053836347237,-0.4556501753845499,-0.9399775428647502,-0.5378657457119866,-0.23520360371076543,0.3625663726588942,-0.8381166981265004,-0.016495685374998018,-0.3991122087461372,0.44542309722233514,0.20471074720891613,-0.2621776071096472,0.31607612766268667,-1.091052791012628,-1.1201202857288937,-0.10107061814160126,-0.47268968802816896
23,0.22698919379157156,0.5585804206349997,0.1502267193892827,0.7520931537775029,0.08884841443942824,-0.761522580419999,1.5691286855000004,1.5208301245000009,1.1487697462224982,0.42413467058750065,1.5193371572249956,0.6131458398774984,0.6730438565749962,1.3121876768749978,2.2058298161250014,0.025823925604500447,0.8038648747175007,-0.4344945722349988,0.958163403592501,1.1528840609799995,1.1217552995300015,-0.2175386385291503,-0.41769079673400034,-0.7463098167324984,0.4018017608622493,-0.7170573486249981,-0.4557190793292495,-0.0015369228710982528,0.29750852575571046,0.40953093691249953,1.1643386699875,0.7298602784577494,0.0462276387070232,-0.7328979924324978,0.11405519941695522,0.14576723712348927,-0.0441123180866125,-0.8136577124450012,-0.03578796073169874,-0.3363123634265998,1.306644685072501,0.3738772200582501,0.4352161124713259,0.7609777552949986,0.23537993663187232,-0.7035134175750002,1.044032127095,-0.16092320574684144
24,0.9472791095224974,0.552890493037499,0.7078967769474991,0.8966173140799999,0.4457167215095,0.22226585429437265,-1.0025801344424992,-1.1617054040699957,-1.343917002675,-0.231685613006668,-1.165554907177504,-1.4929926141249994,0.34645183296854964,-1.0803970714350026,-1.1385644674525006,0.8964135279874985,-0.15502366344718466,0.9918583931425008,0.764772260280002,-0.9456033961100004,0.29180960920518384,0.4015366330047485,0.4900385007937504,0.7230039359399998,-0.3924655322393139,1.657369445349994,0.009743410414256233,-1.1756783779900029,-0.8437852723249989,-1.416356166975001,-0.6448586596949998,-0.19736074550867003,-1.2346508080950058,-1.3116230823100037,-0.5996730302350006,-0.4083625400639505,0.31176517206124965,-0.28134082378823133,1.1478144885475,0.35880996500134976,-0.2922850675581035,-0.6724417330075003,-0.7936635583649998,-0.6301411028825007,-1.2452979477324972,-0.1448496180752082,0.13046099734492564,-0.25902996743811046
25,2.2888831936749967,0.18699539509610616,2.6924796737750043,-0.05248529533614351,1.6906748805750005,2.396705233400001,-1.2769652420249986,-1.536653220649998,-1.584643222624997,-0.7972134878425011,-1.329066583717501,-1.729458167550002,0.2905323900903077,-1.9669516393500008,-1.1963379734700024,0.11296603754470072,0.2724042804405749,-0.33767776703820124,-0.1622287150733258,-1.16968542165,0.3343956166234898,0.018045096687065512,-0.3942405899541494,-0.5643352276290002,-0.4493372923109511,1.7429899951249963,1.0085291043399998,-1.584858736244997,-0.9159429780499992,-1.899039773950001,-0.8468610569999993,-0.1931124283080075,-2.0949535364250016,-1.0506435206249989,-0.6233192937496009,-2.2612697816750025,0.2081893921365768,2.9224963977500025,0.27389743872791084,1.087396438992498,-0.7074977221966995,-1.9242321254499992,-0.6303093740402491,-1.0223979673242494,0.2697429805757531,0.6333142924840004,0.7901081865100005,0.33169048457731776
26,1.8516573794000013,0.4991341819746008,2.1662836206249954,0.5141053869654238,1.2665137223149991,0.7063193569119789,-1.172953429665001,-1.4202413888750025,-1.8426940403249972,-0.1971808957419723,-1.351935956109996,-1.5267398399750027,0.17402336599436155,-1.9757949400750008,-1.415498812177498,0.5532938115152086,0.10864803362610748,-0.5975054377124995,0.42246187593594625,-0.2766365587506651,-0.4475031475633575,-0.6342385035325016,-0.7823866063524988,-0.7955676479100005,-0.5527266416557493,1.7494140389249992,-0.7219463533929988,-1.3960696765849996,-0.8282758226625027,-1.8456369668250032,-0.9328341796074996,-0.1317032690879697,-1.6024170384250045,-1.0361651109574992,-0.7778666523125009,-1.908425477099996,-0.514577991640002,-0.18869609869144743,0.8151882249750011,-0.5811011129487498,-0.5320922803904989,-1.5614221229849987,-0.589440584410174,-1.4135965452899997,-1.3889095427424991,-1.3463117466675003,-0.6529019993566769,-1.0605323787702527
27,0.31919491855777876,0.604731126850251,0.25589759209341006,1.167976881927499,0.5533844733918496,-0.2677491273058279,-0.3647622556952488,-0.4695672251174999,-0.7494467508375001,0.6900209947142512,-0.6920207192575009,-0.8361629560800017,0.15678315877185933,-0.4677583358914996,-0.8833913882624986,0.8662208215649981,0.018019050767405956,1.3167847447099983,1.3234872766149972,-0.760504761257502,-0.22845515056515273,0.8752777435574994,0.010389414694491969,0.4442405348084312,-0.502610370242129,0.4394665644029996,1.0322507134100003,0.30638243629290196,-0.5157565154901496,-0.7095966891400004,0.060452251756171915,0.6540271683110754,-0.3408759005402156,-0.9257523670399992,-0.7708733129035024,0.7356847446832492,0.8366945295350006,-0.06348502442222663,0.17245661153376682,0.5975741693241495,-0.06920853838283877,0.01011025946054072,-0.6345839119041472,-0.10648672645255158,-1.059994617097498,0.3745258139493071,1.4962393185899974,-0.3309879164384319
28,1.242589458685,0.4559167314897251,1.1981799508799995,0.46980025252602375,0.7784917903100007,0.9067267894899986,-0.983329787044998,-1.1655157431000036,-1.371056923400001,0.22397705494956768,-1.0695587455174986,-1.150347594982501,0.6881071300175011,-1.4756900971824989,-0.9848928456474996,0.5366255888524496,0.421536267167358,-0.005626049690316492,0.43880692789395126,-0.991199669869998,-0.27998558839957394,-0.4534187000934488,-0.6003608609868498,-0.6599356217255008,-0.6178774520895504,1.3596750459325009,0.6917371626552513,-0.9939626908425024,-0.6524125855780006,-1.5489441260250052,-0.5772640951070511,-0.23904799052746725,-1.4450219938074995,-0.5279742005555014,-0.7301146635261017,-1.3884390248650031,0.30935773429185215,0.4000644345541719,0.7938032462874992,1.3969893779399971,-0.1817486110114912,-1.4378612082224982,-0.9792806633400016,-1.01325460358825,-1.1835853619774992,0.425423408516358,0.6372211674381802,1.3664273469150026
