player_id,player_name,similar_id,similar_player,rank,distance
3476,I. Rakitić,3286,Dani Parejo,4,0.501
3476,I. Rakitić,40800,Ganso,5,0.5104
3476,I. Rakitić,696440,Damián Rodríguez,6,0.5226
3476,I. Rakitić,69404,M. Kovačić,7,0.527
3476,I. Rakitić,3602,Salva Sevilla,8,0.5347
3476,I. Rakitić,364005,F. Valverde,9,0.554
3476,I. Rakitić,3347,Sergi Roberto,10,0.5786
3477,José Antonio Reyes,408293,Javi Ontiveros,1,0.3695
3477,José Antonio Reyes,26038,J. Campbell,2,0.5392
3477,José Antonio Reyes,583880,A. Ounahi,3,0.565
3477,José Antonio Reyes,528925,Calebe,4,0.5667
3477,José Antonio Reyes,558581,Pejiño,5,0.5711
3477,José Antonio Reyes,230897,F. Cartabia,6,0.5876
3477,José Antonio Reyes,544859,Álex Baena,7,0.6102
3477,José Antonio Reyes,708179,Y. Asprilla,8,0.6232
3477,José Antonio Reyes,112556,J. Aquino,9,0.6248
3477,José Antonio Reyes,4498,Lucas Vázquez,10,0.6489
3479,Manu del Moral,38094,I. Ezekiel,1,0.2136
3479,Manu del Moral,3934,N. El Zhar,2,0.2162
3479,Manu del Moral,355599,Mikel Oyarzabal,3,0.2598
3479,Manu del Moral,3451,Adrián López,4,0.262
3479,Manu del Moral,278278,Munir El Haddadi,5,0.286
3479,Manu del Moral,71057,Licá,6,0.2946
3479,Manu del Moral,4778,Coro,7,0.332
3479,Manu del Moral,4683,A. Szymanowski,8,0.3535
3479,Manu del Moral,4257,J. Zongo,9,0.3669
3479,Manu del Moral,230883,Ayoze Pérez,10,0.3957
3483,Álvaro Negredo,122859,Y. El-Arabi,1,0.1339
3483,Álvaro Negredo,4048,Sergi Enrich,2,0.176
3483,Álvaro Negredo,101795,L. Traoré,3,0.1828
3483,Álvaro Negredo,105618,A. Kravets,4,0.1878
3483,Álvaro Negredo,266885,M. Olunga,5,0.2363
3483,Álvaro Negredo,3424,Fernando Llorente,6,0.2431
3483,Álvaro Negredo,134175,Raúl de Tomás,7,0.2716
3483,Álvaro Negredo,3875,Borja Bastón,8,0.2918
3483,Álvaro Negredo,5481,Miguel Guerrero,9,0.3082
3483,Álvaro Negredo,101635,F. Caicedo,10,0.3187
3484,Luis Alberto,7926,Nani,1,0.1914
3484,Luis Alberto,207001,J. Correa,2,0.2471
3484,Luis Alberto,879047,Fer López,3,0.256
3484,Luis Alberto,550459,J. Álvarez,4,0.3137
3484,Luis Alberto,3284,S. Feghouli,5,0.3342
3484,Luis Alberto,3326,Jesé Rodríguez,6,0.355
3484,Luis Alberto,142755,B. Traoré,7,0.3562
3484,Luis Alberto,3816,Sergio García,8,0.3715
3484,Luis Alberto,527100,M. Greenwood,9,0.3718
3484,Luis Alberto,234527,A. Halilović,10,0.3826
3493,Miguel Flaño,128230,N. Vujadinović,1,0.103
3493,Miguel Flaño,6950,Pablo Ínsua,2,0.304
3493,Miguel Flaño,3468,J. Cala,3,0.3053
3493,Miguel Flaño,40574,Dória,4,0.3128
3493,Miguel Flaño,128171,S. Mitrović,5,0.3162
3493,Miguel Flaño,504689,F. Garcés,6,0.3271
3493,Miguel Flaño,494337,N. Pérez,7,0.3366
3493,Miguel Flaño,20808,E. Muñoz,8,0.3469
3493,Miguel Flaño,5653,M. Mantovani,9,0.3609
3493,Miguel Flaño,127591,A. Pantić,10,0.3626
3496,Sergio Postigo,652014,César Tárrega,1,0.1054
3496,Sergio Postigo,298353,José Martínez,2,0.1096
3496,Sergio Postigo,622390,C. Özkacar,3,0.1175
3496,Sergio Postigo,344102,Javi Sánchez,4,0.1263
3496,Sergio Postigo,8609,A. Alcáraz,5,0.1265
3496,Sergio Postigo,916711,Juma Bah,6,0.129
3496,Sergio Postigo,473366,Víctor Chust,7,0.1415
3496,Sergio Postigo,567461,Jorge Herrando,8,0.1458
3496,Sergio Postigo,404693,M. Kumbulla,9,0.1475
3496,Sergio Postigo,508021,Jorge Cuenca,10,0.152
3501,Álvaro Cejudo,359847,Alfonso Pedraza,1,0.2174
3501,Álvaro Cejudo,275485,Josan,2,0.2339
3501,Álvaro Cejudo,287003,Benito Ramírez,3,0.2358
3501,Álvaro Cejudo,472191,Renan Lodi,4,0.2786
3501,Álvaro Cejudo,6210,Aday,5,0.3181
3501,Álvaro Cejudo,6925,H. Hernández,6,0.3365
3501,Álvaro Cejudo,5910,Álex Moreno,7,0.3518
3501,Álvaro Cejudo,344132,T. Hernández,8,0.3546
3501,Álvaro Cejudo,297043,F. Cervi,9,0.3682
3501,Álvaro Cejudo,496493,Víctor Gómez,10,0.3901
3503,R.García Escudero,7693,Pere Milla,1,0.2725
3503,R.García Escudero,585048,L. Beltrán,2,0.2753
3503,R.García Escudero,855222,Unai Gómez,3,0.2835
3503,R.García Escudero,546242,Roger Brugué,4,0.2919
3503,R.García Escudero,450785,Javi Puado,5,0.2954
3503,R.García Escudero,167119,Sabin Merino,6,0.3178
3503,R.García Escudero,20766,H. Seferović,7,0.3526
3503,R.García Escudero,15817,R. Babel,8,0.3834
3503,R.García Escudero,771062,Chuki,9,0.3957
3503,R.García Escudero,6370,Eraso,10,0.4103
3505,R. Loé,25405,M. Gonalons,1,0.1117
3505,R. Loé,344049,Oriol Rey,2,0.1602
3505,R. Loé,91064,D. Torres,3,0.1803
3505,R. Loé,3650,Tomás Pina,4,0.2164
3505,R. Loé,5055,José Mari,5,0.222
3505,R. Loé,471583,I. Baba,6,0.233
3505,R. Loé,435472,U. Račić,7,0.2446
3505,R. Loé,4248,Alberto Martín,8,0.2453
3505,R. Loé,4509,Omar Mascarell,9,0.2591
3505,R. Loé,3866,M. Iturra,10,0.2641
3510,David Timor,645877,Y. Mosquera,1,0.178
3510,David Timor,935301,Marcos Peña,2,0.1864
3510,David Timor,3409,Mikel San José,3,0.1869
3510,David Timor,473364,Hugo Guillamón,4,0.2249
3510,David Timor,593173,Aiham Ousou,5,0.2321
3510,David Timor,453270,M. Hongla,6,0.2339
3510,David Timor,32978,O. Yokuşlu,7,0.2461
3510,David Timor,518092,P. Ciss,8,0.2531
3510,David Timor,278288,Aritz Elustondo,9,0.2628
3510,David Timor,55990,T. Delaney,10,0.2781
3511,Roberto Torres,639038,A. Zakharyan,1,0.155
3511,Roberto Torres,352789,Óscar Rodríguez,2,0.1766
3511,Roberto Torres,485383,Álex Mula,3,0.2033
3511,Roberto Torres,611463,Aimar Oroz,4,0.222
3511,Roberto Torres,5791,J. Añor,5,0.2609
3511,Roberto Torres,4342,Piti,6,0.2622
3511,Roberto Torres,4252,Aaron Níguez,7,0.2687
3511,Roberto Torres,3423,Ibai Gómez,8,0.2933
3511,Roberto Torres,563968,Iker Losada,9,0.2956
3511,Roberto Torres,302550,Brais Méndez,10,0.2971
3523,F. Lejeune,25391,T. Kolodziejczak,1,0.0488
3523,F. Lejeune,282439,Lluis López,2,0.0512
3523,F. Lejeune,453251,Alejandro Catena,3,0.1374
3523,F. Lejeune,288081,S. McKenna,4,0.1395
3523,F. Lejeune,4360,Juanpe,5,0.1488
3523,F. Lejeune,697957,W. Kambwala,6,0.1579
3523,F. Lejeune,6325,Gonzalo Verdú,7,0.1604
3523,F. Lejeune,621020,Cristhian Mosquera,8,0.1696
3523,F. Lejeune,596691,Natan,9,0.177
3523,F. Lejeune,112545,N. Araújo,10,0.1794
3526,M. Musacchio,258625,L. Abram,1,0.0628
3526,M. Musacchio,86328,G. Pezzella,2,0.0711
3526,M. Musacchio,7302,Raúl Albentosa,3,0.1328
3526,M. Musacchio,3943,Aridane Hernández,4,0.1539
3526,M. Musacchio,292654,M. Diakhaby,5,0.1549
3526,M. Musacchio,40542,Felipe,6,0.1596
3526,M. Musacchio,125250,Ó. Duarte,7,0.1635
3526,M. Musacchio,136164,E. Filipenko,8,0.1646
3526,M. Musacchio,500200,Miguel Rubio,9,0.1743
3526,M. Musacchio,3412,Gurpegi,10,0.1744
3527,Kiko Olivas,357991,Édgar González,1,0.1012
3527,Kiko Olivas,384066,C. Montes,2,0.1366
3527,Kiko Olivas,70140,Daniel Carriço,3,0.1429
3527,Kiko Olivas,601275,Rafa Marín,4,0.1815
3527,Kiko Olivas,621020,Cristhian Mosquera,5,0.1843
3527,Kiko Olivas,14687,S. Papastathopoulos,6,0.1912
3527,Kiko Olivas,3276,A. Rami,7,0.1961
3527,Kiko Olivas,32577,Sidnei,8,0.2037
3527,Kiko Olivas,237262,S. Babić,9,0.2089
3527,Kiko Olivas,596691,Natan,10,0.2093
3529,Mario Gaspar,3826,Roberto Lago,1,0.1404
3529,Mario Gaspar,4371,Dani Castellano,2,0.1853
3529,Mario Gaspar,405976,Pol Lozano,3,0.205
3529,Mario Gaspar,473371,Antonio Blanco,4,0.2101
3529,Mario Gaspar,488961,Samú Costa,5,0.2112
3529,Mario Gaspar,334175,Óscar Valentín,6,0.2295
3529,Mario Gaspar,116170,S. Cristóforo,7,0.2315
3529,Mario Gaspar,663974,Á. Algobia,8,0.2412
3529,Mario Gaspar,3460,Coke,9,0.303
3529,Mario Gaspar,593442,Beñat Prados,10,0.307
3534,Jaume Costa,481322,A. Candela,1,0.0988
3534,Jaume Costa,339801,Álvaro Lemos,2,0.1566
3534,Jaume Costa,3447,Juanfran,3,0.1648
3534,Jaume Costa,3667,Alberto De La Bella,4,0.175
3534,Jaume Costa,28529,Y. Sabaly,5,0.1881
3534,Jaume Costa,14852,Sergio Escudero,6,0.1902
3534,Jaume Costa,473371,Antonio Blanco,7,0.1923
3534,Jaume Costa,4936,David Simón,8,0.2017
3534,Jaume Costa,89712,F. Gutiérrez,9,0.203
3534,Jaume Costa,3827,Hugo Mallo,10,0.2059
3536,Moi Gómez,624498,Martim Neto,1,0.1476
3536,Moi Gómez,240680,Aleix Febas,2,0.1555
3536,Moi Gómez,3803,Sergi Darder,3,0.1776
3536,Moi Gómez,582472,L. Sučić,4,0.1783
3536,Moi Gómez,211885,André Gomes,5,0.2478
3536,Moi Gómez,399676,Pablo Fornals,6,0.2681
3536,Moi Gómez,499596,S. Dest,7,0.2765
3536,Moi Gómez,25888,F. Fajr,8,0.287
3536,Moi Gómez,4007,Diego Castro,9,0.3123
3536,Moi Gómez,14866,José Manuel Jurado,10,0.3217
3537,Cani,3803,Sergi Darder,1,0.1634
3537,Cani,240680,Aleix Febas,2,0.2311
3537,Cani,3349,J. dos Santos,3,0.2445
3537,Cani,134170,José Rodríguez,4,0.248
3537,Cani,566942,E. Loiodice,5,0.2586
3537,Cani,25888,F. Fajr,6,0.2691
3537,Cani,647161,Gavi,7,0.2892
3537,Cani,3572,Portillo,8,0.2906
3537,Cani,4007,Diego Castro,9,0.2953
3537,Cani,3404,Andoni Iraola,10,0.3209
3538,M. Wakaso,4786,I. Balliu,1,0.1623
3538,M. Wakaso,28529,Y. Sabaly,2,0.2319
3538,M. Wakaso,339885,Son,3,0.2379
3538,M. Wakaso,3447,Juanfran,4,0.2441
3538,M. Wakaso,4936,David Simón,5,0.2631
3538,M. Wakaso,341751,Marc Navarro,6,0.2753
3538,M. Wakaso,339801,Álvaro Lemos,7,0.2863
3538,M. Wakaso,167145,Héctor Bellerín,8,0.3101
3538,M. Wakaso,354547,J. Jankto,9,0.3176
3538,M. Wakaso,481322,A. Candela,10,0.3192
3539,H. Pérez,275419,Luis Rioja,1,0.1948
3539,H. Pérez,532627,Arnau Puigmal,2,0.2
3539,H. Pérez,584938,Fran Pérez,3,0.2266
3539,H. Pérez,247220,Jason,4,0.2831
3539,H. Pérez,254898,Kenedy,5,0.2916
3539,H. Pérez,568583,Juan Cruz,6,0.3052
3539,H. Pérez,71004,Candeias,7,0.3272
3539,H. Pérez,4513,D. Cheryshev,8,0.3349
3539,H. Pérez,403706,A. Mallé,9,0.3787
3539,H. Pérez,545296,Y. Musah,10,0.3826
3541,Bruno Soriano,8200,S. Nzonzi,1,0.2475
3541,Bruno Soriano,477211,L. Krejčí,2,0.259
3541,Bruno Soriano,14724,D. Alaba,3,0.3027
3541,Bruno Soriano,480145,A. Tchouaméni,4,0.3086
3541,Bruno Soriano,473367,Eric García,5,0.4161
3541,Bruno Soriano,470747,R. Araújo,6,0.4802
3541,Bruno Soriano,135103,A. Christensen,7,0.5306
3541,Bruno Soriano,773942,Pau Cubarsí,8,0.5794
3541,Bruno Soriano,777938,Dean Huijsen,9,0.6358
3541,Bruno Soriano,70120,Javi García,10,0.6576
3542,Manu Trigueros,282448,Aleix García,1,0.2134
3542,Manu Trigueros,3677,Rubén Pardo,2,0.2201
3542,Manu Trigueros,247207,Joan Jordán,3,0.3143
3542,Manu Trigueros,746346,Hugo Sotelo,4,0.3252
3542,Manu Trigueros,346195,Fabián Ruiz,5,0.3639
3542,Manu Trigueros,276979,F. Mendy,6,0.3692
3542,Manu Trigueros,364005,F. Valverde,7,0.3718
3542,Manu Trigueros,167641,S. Lobotka,8,0.4254
3542,Manu Trigueros,3347,Sergi Roberto,9,0.4865
3542,Manu Trigueros,230863,Unai López,10,0.4916
3548,G. Rossi,25577,L. Rémy,1,0.215
3548,G. Rossi,20402,K. Boateng,2,0.249
3548,G. Rossi,5297,I. Uche,3,0.2506
3548,G. Rossi,7941,Chicharito,4,0.3451
3548,G. Rossi,112596,J. Martínez,5,0.4233
3548,G. Rossi,5400,Gerard Moreno,6,0.4445
3548,G. Rossi,4440,Borja Valle,7,0.4967
3548,G. Rossi,25795,W. Ben Yedder,8,0.4998
3548,G. Rossi,3608,R. Santa Cruz,9,0.5132
3548,G. Rossi,38093,M. Batshuayi,10,0.5222
3556,M. Demichelis,6338,David García,1,0.0628
3556,M. Demichelis,557942,M. Salisu,2,0.0993
3556,M. Demichelis,4358,Víctor Laguardia,3,0.1012
3556,M. Demichelis,213714,E. Burgos,4,0.117
3556,M. Demichelis,136164,E. Filipenko,5,0.1349
3556,M. Demichelis,25784,A. Abdennour,6,0.1462
3556,M. Demichelis,7302,Raúl Albentosa,7,0.1462
3556,M. Demichelis,112370,D. Reyes,8,0.1551
3556,M. Demichelis,3943,Aridane Hernández,9,0.1687
3556,M. Demichelis,3412,Gurpegi,10,0.1732
3557,Jesús Gámez,3339,Martín Montoya,1,0.1091
3557,Jesús Gámez,604122,Jon Aramburu,2,0.123
3557,Jesús Gámez,7624,Rober Correa,3,0.1724
3557,Jesús Gámez,740187,S. Bajčetić,4,0.1799
3557,Jesús Gámez,3464,Antonio Luna,5,0.2106
3557,Jesús Gámez,3798,Dídac Vilá,6,0.228
3557,Jesús Gámez,557401,Bruno Langa,7,0.2582
3557,Jesús Gámez,3920,Pedro López,8,0.2811
3557,Jesús Gámez,525130,Álex Centelles,9,0.2841
3557,Jesús Gámez,531592,Aihen Muñoz,10,0.2893
3560,Nacho Monreal,255738,J. Lerma,1,0.0911
3560,Nacho Monreal,4488,Saúl Ñíguez,2,0.1461
3560,Nacho Monreal,582098,D. Lopy,3,0.1546
3560,Nacho Monreal,263091,Gerard Gumbau,4,0.1778
3560,Nacho Monreal,558754,Carlos Dotor,5,0.1955
3560,Nacho Monreal,645789,Iker Muñoz,6,0.1989
3560,Nacho Monreal,286963,Mikel Vesga,7,0.2239
3560,Nacho Monreal,598620,Johnny Cardoso,8,0.2648
3560,Nacho Monreal,436785,Y. Neyou,9,0.2757
3560,Nacho Monreal,400691,N. Petrović,10,0.2889
3561,Weligton,70507,Paulo Oliveira,1,0.1171
3561,Weligton,20672,J.Crespo Rincón,2,0.1237
3561,Weligton,26195,M. Saunier,3,0.1853
3561,Weligton,376362,Luiz Felipe,4,0.2401
3561,Weligton,3670,Mikel González,5,0.283
3561,Weligton,211853,Rúben Vezo,6,0.2895
3561,Weligton,12,K. Omeruo,7,0.2984
3561,Weligton,410055,Róber Pier,8,0.3101
3561,Weligton,413041,J. El Yamiq,9,0.3282
3561,Weligton,8609,A. Alcáraz,10,0.3285
3562,Sergio Sánchez,344068,Unai Núñez,1,0.1081
3562,Sergio Sánchez,275296,David Costas,2,0.1084
3562,Sergio Sánchez,3695,Álvaro Soberón,3,0.1256
3562,Sergio Sánchez,8311,S. Savić,4,0.1431
3562,Sergio Sánchez,86325,R. Funes Mori,5,0.1488
3562,Sergio Sánchez,911027,Vitor Reis,6,0.1512
3562,Sergio Sánchez,295234,Sergio González,7,0.1951
3562,Sergio Sánchez,25392,Bakary Koné,8,0.1988
3562,Sergio Sánchez,4918,Deivid,9,0.2261
3562,Sergio Sánchez,92874,L. Vyntra,10,0.238
3563,Isco,4379,Jonathan Viera,1,0.2817
3563,Isco,70096,J. Rodríguez,2,0.5373
3563,Isco,703740,A. Güler,3,0.573
3563,Isco,302292,M. Ødegaard,4,0.5839
3563,Isco,8320,S. Nasri,5,0.6695
3563,Isco,532467,Riqui Puig,6,0.7159
3563,Isco,3282,Sergio Canales,7,0.7534
3563,Isco,3802,Philippe Coutinho,8,0.7797
3563,Isco,618294,Pedri,9,0.7908
3563,Isco,69403,Sammir,10,0.8128
3566,Ignacio Camacho,340706,G. Rodríguez,1,0.0733
3566,Ignacio Camacho,3436,Javi Manquillo,2,0.1415
3566,Ignacio Camacho,563961,José Fontán,3,0.1848
3566,Ignacio Camacho,86796,I. Marcone,4,0.199
3566,Ignacio Camacho,456053,J. Foyth,5,0.234
3566,Ignacio Camacho,5542,Dani García,6,0.2354
3566,Ignacio Camacho,26518,C. Sánchez,7,0.2678
3566,Ignacio Camacho,593173,Aiham Ousou,8,0.2733
3566,Ignacio Camacho,4332,Javi Fuego,9,0.2812
3566,Ignacio Camacho,812973,V. Gómez,10,0.2844
3567,Santi Cazorla,56025,M. Krohn-Dehli,1,0.2512
3567,Santi Cazorla,3835,Álex López,2,0.2963
3567,Santi Cazorla,4362,Momo,3,0.3996
3567,Santi Cazorla,3344,Rafinha,4,0.4392
3567,Santi Cazorla,3347,Sergi Roberto,5,0.4825
3567,Santi Cazorla,3448,A. Turan,6,0.5209
3567,Santi Cazorla,8317,David Silva,7,0.5377
3567,Santi Cazorla,69404,M. Kovačić,8,0.539
3567,Santi Cazorla,346195,Fabián Ruiz,9,0.5739
3567,Santi Cazorla,326523,Dani Ceballos,10,0.5755
3568,Recio,3680,David Zurutuza,1,0.1294
3568,Recio,460552,P. Gueye,2,0.1295
3568,Recio,339789,Mikel Merino,3,0.1303
3568,Recio,599560,Alberto Reina,4,0.1565
3568,Recio,3808,Javi Márquez,5,0.1622
3568,Recio,26652,D. Wass,6,0.2142
3568,Recio,3317,Esteban Granero,7,0.2238
3568,Recio,4902,Ángel Montoro,8,0.2327
3568,Recio,387840,Santi Comesaña,9,0.2598
3568,Recio,3977,Nacho Cases,10,0.2645
3571,Joaquín,4969,Tana,1,0.2406
3571,Joaquín,21077,A. Gómez,2,0.2759
3571,Joaquín,3425,Iker Muniain,3,0.3241
3571,Joaquín,32652,E. Çolak,4,0.3308
3571,Joaquín,4278,Borja García,5,0.3601
3571,Joaquín,578270,T. Almada,6,0.3675
3571,Joaquín,70125,Nolito,7,0.3799
3571,Joaquín,694195,Rodri Sánchez,8,0.4217
3571,Joaquín,860728,F. Mastantuono,9,0.4267
3571,Joaquín,776387,Fermín López,10,0.4283
3572,Portillo,647161,Gavi,1,0.1504
3572,Portillo,769742,Rodrigo Mendoza,2,0.183
3572,Portillo,446483,André Almeida,3,0.1885
3572,Portillo,240680,Aleix Febas,4,0.2902
3572,Portillo,3537,Cani,5,0.2906
3572,Portillo,499596,S. Dest,6,0.3161
3572,Portillo,631404,Alejandro Balde,7,0.3235
3572,Portillo,624498,Martim Neto,8,0.329
3572,Portillo,3803,Sergi Darder,9,0.3482
3572,Portillo,4007,Diego Castro,10,0.3537
3576,Juanmi,489417,Erik Expósito,1,0.1821
3576,Juanmi,344120,Borja Mayoral,2,0.2651
3576,Juanmi,250885,Santi Mina,3,0.2674
3576,Juanmi,5481,Miguel Guerrero,4,0.2813
3576,Juanmi,25472,C. Bakambu,5,0.2932
3576,Juanmi,405979,Abel Ruiz,6,0.2944
3576,Juanmi,388976,T. Kadewere,7,0.3035
3576,Juanmi,536640,Sergio Camello,8,0.3057
3576,Juanmi,344086,Gorka Guruzeta,9,0.309
3576,Juanmi,69610,D. Čop,10,0.309
3577,S. Rondón,288865,O. McBurnie,1,0.1972
3577,S. Rondón,486425,Fer Niño,2,0.1991
3577,S. Rondón,171643,R. Yaremchuk,3,0.1996
3577,S. Rondón,237018,Deyverson,4,0.2031
3577,S. Rondón,611298,Raul García,5,0.258
3577,S. Rondón,213365,G. Fernández,6,0.2664
3577,S. Rondón,70159,R. van Wolfswinkel,7,0.2668
3577,S. Rondón,20536,G. Pazzini,8,0.2831
3577,S. Rondón,344086,Gorka Guruzeta,9,0.3027
3577,S. Rondón,3656,Álvaro Giménez,10,0.3117
3585,Antonio Amaya,12,K. Omeruo,1,0.2408
3585,Antonio Amaya,338429,A. Radovanović,2,0.2589
3585,Antonio Amaya,70507,Paulo Oliveira,3,0.3203
3585,Antonio Amaya,4093,Añibarro,4,0.3273
3585,Antonio Amaya,41124,Naldo,5,0.3399
3585,Antonio Amaya,57347,S. Ingason,6,0.3418
3585,Antonio Amaya,256998,E. Bailly,7,0.344
3585,Antonio Amaya,189976,M. Angeleri,8,0.3533
3585,Antonio Amaya,25784,A. Abdennour,9,0.3563
3585,Antonio Amaya,275384,Jorge Meré,10,0.3572
3588,Chechu Dorado,583159,L. Badé,1,0.082
3588,Chechu Dorado,101649,N. Pareja,2,0.1033
3588,Chechu Dorado,3644,Pedro Bigas,3,0.1792
3588,Chechu Dorado,275296,David Costas,4,0.19
3588,Chechu Dorado,844244,N. Mendy,5,0.2055
3588,Chechu Dorado,375335,J. Aidoo,6,0.2132
3588,Chechu Dorado,134502,Aymeric Laporte,7,0.2133
3588,Chechu Dorado,4360,Juanpe,8,0.2257
3588,Chechu Dorado,344198,E. Cömert,9,0.2278
3588,Chechu Dorado,3335,Marc Bartra,10,0.2447
3594,José Alberto Cañas,20547,Javier Garrido,1,0.0632
3594,José Alberto Cañas,525104,Dani Vivian,2,0.1519
3594,José Alberto Cañas,86796,I. Marcone,3,0.2035
3594,José Alberto Cañas,26518,C. Sánchez,4,0.2222
3594,José Alberto Cañas,428131,P. Akouokou,5,0.2536
3594,José Alberto Cañas,230857,Yeray Álvarez,6,0.2696
3594,José Alberto Cañas,473364,Hugo Guillamón,7,0.2824
3594,José Alberto Cañas,262121,D. Vavro,8,0.2939
3594,José Alberto Cañas,935301,Marcos Peña,9,0.3187
3594,José Alberto Cañas,278288,Aritz Elustondo,10,0.3278
3595,Beñat Etxebarria,3269,Jordi Alba,1,0.3604
3595,Beñat Etxebarria,3336,Adriano,2,0.3739
3595,Beñat Etxebarria,599551,E. Camavinga,3,0.3924
3595,Beñat Etxebarria,746346,Hugo Sotelo,4,0.4837
3595,Beñat Etxebarria,346195,Fabián Ruiz,5,0.5174
3595,Beñat Etxebarria,3443,Koke,6,0.5232
3595,Beñat Etxebarria,326523,Dani Ceballos,7,0.5247
3595,Beñat Etxebarria,33219,E. Culio,8,0.5317
3595,Beñat Etxebarria,112459,H. Herrera,9,0.5763
3595,Beñat Etxebarria,7069,Javi Lara,10,0.5822
3598,Álex Martínez,21793,C. Piccini,1,0.0495
3598,Álex Martínez,167145,Héctor Bellerín,2,0.0766
3598,Álex Martínez,367391,Toni Moya,3,0.1485
3598,Álex Martínez,655335,Yusi,4,0.1592
3598,Álex Martínez,279560,Andoni Gorosabel,5,0.1661
3598,Álex Martínez,3447,Juanfran,6,0.1894
3598,Álex Martínez,501165,Lucas Pires,7,0.1929
3598,Álex Martínez,473327,Juan Miranda,8,0.2084
3598,Álex Martínez,89712,F. Gutiérrez,9,0.2138
3598,Álex Martínez,41339,Alex Telles,10,0.2204
3602,Salva Sevilla,20475,A. Vidal,1,0.1733
3602,Salva Sevilla,364005,F. Valverde,2,0.2408
3602,Salva Sevilla,4911,Jozabed,3,0.3059
3602,Salva Sevilla,5286,A. Moreno,4,0.4297
3602,Salva Sevilla,3812,Joan Verdú,5,0.4449
3602,Salva Sevilla,40800,Ganso,6,0.4824
3602,Salva Sevilla,3542,Manu Trigueros,7,0.4987
3602,Salva Sevilla,37762,William Carvalho,8,0.5067
3602,Salva Sevilla,3476,I. Rakitić,9,0.5347
3602,Salva Sevilla,559647,Kirian Rodríguez,10,0.5365
3603,Álvaro Vadillo,127719,A. Katai,1,0.1641
3603,Álvaro Vadillo,230955,Stoichkov,2,0.2184
3603,Álvaro Vadillo,602620,T. Buchanan,3,0.2224
3603,Álvaro Vadillo,346551,I. Hagi,4,0.2452
3603,Álvaro Vadillo,518746,Lee Kang-In,5,0.2584
3603,Álvaro Vadillo,511155,R. Vargas,6,0.2614
3603,Álvaro Vadillo,412897,Dani Raba,7,0.2869
3603,Álvaro Vadillo,561186,Yéremy Pino,8,0.2912
3603,Álvaro Vadillo,4014,Pedro León,9,0.299
3603,Álvaro Vadillo,26384,G. Kakuta,10,0.3102
3604,Rubén Castro,258264,L. Jović,1,0.3728
3604,Rubén Castro,40770,Willian José,2,0.5354
3604,Rubén Castro,7941,Chicharito,3,0.6082
3604,Rubén Castro,25867,P. Aubameyang,4,0.6338
3604,Rubén Castro,5297,I. Uche,5,0.635
3604,Rubén Castro,7972,L. Suárez,6,0.6889
3604,Rubén Castro,25795,W. Ben Yedder,7,0.6904
3604,Rubén Castro,112596,J. Martínez,8,0.6948
3604,Rubén Castro,14943,M. Mandžukić,9,0.7035
3604,Rubén Castro,25577,L. Rémy,10,0.7099
3605,Jorge Molina,4338,Diego Costa,1,0.0616
3605,Jorge Molina,135927,André Silva,2,0.1175
3605,Jorge Molina,69610,D. Čop,3,0.2155
3605,Jorge Molina,515713,B. Dia,4,0.221
3605,Jorge Molina,344120,Borja Mayoral,5,0.267
3605,Jorge Molina,3294,Roberto Soldado,6,0.268
3605,Jorge Molina,86800,D. Benedetto,7,0.2855
3605,Jorge Molina,25445,K. Gameiro,8,0.299
3605,Jorge Molina,405979,Abel Ruiz,9,0.3114
3605,Jorge Molina,536640,Sergio Camello,10,0.3124
3608,R. Santa Cruz,4102,Mikel Arruabarrena,1,0.367
3608,R. Santa Cruz,5297,I. Uche,2,0.3782
3608,R. Santa Cruz,3655,Víctor Casadesús,3,0.467
3608,R. Santa Cruz,25577,L. Rémy,4,0.4966
3608,R. Santa Cruz,40770,Willian José,5,0.5123
3608,R. Santa Cruz,3548,G. Rossi,6,0.5132
3608,R. Santa Cruz,20402,K. Boateng,7,0.5201
3608,R. Santa Cruz,258264,L. Jović,8,0.5683
3608,R. Santa Cruz,14943,M. Mandžukić,9,0.6053
3608,R. Santa Cruz,112596,J. Martínez,10,0.6165
3629,Viguera,595598,Peque Fernández,1,0.1809
3629,Viguera,91268,F. Hinestroza,2,0.1843
3629,Viguera,116283,D. Rolán,3,0.1931
3629,Viguera,4880,Rober Ibáñez,4,0.208
3629,Viguera,88642,E. Ávila,5,0.2506
3629,Viguera,507495,Dani Escriche,6,0.2851
3629,Viguera,339857,José Arnáiz,7,0.2861
3629,Viguera,652912,W. Swedberg,8,0.2925
3629,Viguera,4683,A. Szymanowski,9,0.3109
3629,Viguera,3287,Portu,10,0.3443
3642,Iván Ramis,41363,Gabriel Paulista,1,0.1427
3642,Iván Ramis,3276,A. Rami,2,0.1667
3642,Iván Ramis,831472,Jon Martín,3,0.1687
3642,Iván Ramis,20433,S. Kjær,4,0.1766
3642,Iván Ramis,288112,C. Starfelt,5,0.1908
3642,Iván Ramis,688446,Chadi Riad,6,0.1999
3642,Iván Ramis,227894,J. Giménez,7,0.2062
3642,Iván Ramis,25831,C. Medjani,8,0.225
3642,Iván Ramis,125250,Ó. Duarte,9,0.2333
3642,Iván Ramis,4065,J. Murillo,10,0.2353
3644,Pedro Bigas,3671,Íñigo Martínez,1,0.1074
3644,Pedro Bigas,134502,Aymeric Laporte,2,0.1404
